name,tag,origin
Gun,M,Sweden
Gunborg,M,Sweden
Gunhild,M,Sweden
Gunilla,M,Sweden
Gunvor,M,Sweden
Ingeborg,M,Sweden
Ingegerd,M,Sweden
Ingegärd,M,Sweden
Inger,M,Sweden
Kerstin,M,Sweden
Linnéa,M,Sweden
Maj,M,Sweden
Malin,M,Sweden
Margareta,M,Sweden
Margit,M,Sweden
Märta,M,Sweden
Rut,M,Sweden
Signe,M,Sweden
Siv,M,Sweden
Svea,M,Sweden
Therese,M,Sweden
Ulla,M,Sweden
Åsa,M,Sweden
Aage,M,Sweden
Aaron,M,Sweden
Abdon,M,Sweden
Abjörn,M,Sweden
Acke,M,Sweden
Adalrik,M,Sweden
Adils,M,Sweden
Affe,M,Sweden
Agard,M,Sweden
Agart,M,Sweden
Agaton,M,Sweden
Age,M,Sweden
Agge,M,Sweden
Agnar,M,Sweden
Ahasverus,M,Sweden
Ahl,M,Sweden
Ahrne,M,Sweden
Alarik,M,Sweden
Alb,M,Sweden
Alban,M,Sweden
Albrekt,M,Sweden
Aldor,M,Sweden
Ale,M,Sweden
Alef,M,Sweden
Alert,M,Sweden
Alexius,M,Sweden
Alle,M,Sweden
Allert,M,Sweden
Allvar,M,Sweden
Almar,M,Sweden
Alve,M,Sweden
Amandus,M,Sweden
Ambjörn,M,Sweden
Ambrosius,M,Sweden
Amund,M,Sweden
Anderz,M,Sweden
Andor,M,Sweden
Andrzej,M,Sweden
Anker,M,Sweden
Anselm,M,Sweden
Ansgar,M,Sweden
Anshelm,M,Sweden
Ansten,M,Sweden
Ante,M,Sweden
Antonius,M,Sweden
Anund,M,Sweden
Arent,M,Sweden
Arfvid,M,Sweden
Arfwed,M,Sweden
Arild,M,Sweden
Arnar,M,Sweden
Arnbjörn,M,Sweden
Arnd,M,Sweden
Arndt,M,Sweden
Arnfinn,M,Sweden
Arnolf,M,Sweden
Arnsten,M,Sweden
Arnulf,M,Sweden
Arv,M,Sweden
Arvast,M,Sweden
Arve,M,Sweden
Arved,M,Sweden
Asbjörn,M,Sweden
Asker,M,Sweden
Asmund,M,Sweden
Assar,M,Sweden
Asser,M,Sweden
Aste,M,Sweden
Astolf,M,Sweden
Atle,M,Sweden
Augustin,M,Sweden
Augustinus,M,Sweden
Ave,M,Sweden
Balder,M,Sweden
Baltsar,M,Sweden
Bartel,M,Sweden
Bartold,M,Sweden
Bartolomeus,M,Sweden
Bele,M,Sweden
Bendikt,M,Sweden
Benedikt,M,Sweden
BengtArne,M,Sweden
Benkt,M,Sweden
Benne,M,Sweden
Bennet,M,Sweden
Bent,M,Sweden
Beren,M,Sweden
Berge,M,Sweden
Berger,M,Sweden
Beriel,M,Sweden
Bertel,M,Sweden
Bigge,M,Sweden
Bille,M,Sweden
Birre,M,Sweden
Björne,M,Sweden
Björner,M,Sweden
Björnie,M,Sweden
Blasius,M,Sweden
Bodel,M,Sweden
Bodvar,M,Sweden
Bonde,M,Sweden
Borgar,M,Sweden
Bosse,M,Sweden
Bote,M,Sweden
Botolf,M,Sweden
Botulf,M,Sweden
Botvid,M,Sweden
Brage,M,Sweden
Brand,M,Sweden
Brodde,M,Sweden
Broder,M,Sweden
Brollan,M,Sweden
Brönnel,M,Sweden
Brun,M,Sweden
Brutus,M,Sweden
Bryngel,M,Sweden
Brynjel,M,Sweden
Brynjulf,M,Sweden
Brynolf,M,Sweden
Brynte,M,Sweden
Bure,M,Sweden
Bård,M,Sweden
Båtel,M,Sweden
Börel,M,Sweden
Böril,M,Sweden
Caj,M,Sweden
Calle,M,Sweden
CarlJohan,M,Sweden
Carsten,M,Sweden
Cesar,M,Sweden
Crister,M,Sweden
Dagfinn,M,Sweden
Detlof,M,Sweden
Dickson,M,Sweden
Didrik,M,Sweden
Dimitrios,M,Sweden
Domar,M,Sweden
Dominikus,M,Sweden
Drott,M,Sweden
Dyggve,M,Sweden
Eberhard,M,Sweden
Ebert,M,Sweden
Ebon,M,Sweden
Eckard,M,Sweden
Eckert,M,Sweden
Eddie,M,Sweden
Edling,M,Sweden
Edmar,M,Sweden
Edor,M,Sweden
Efraim,M,Sweden
Eggert,M,Sweden
Egidius,M,Sweden
Egil,M,Sweden
Egron,M,Sweden
Eigil,M,Sweden
Eiler,M,Sweden
Eilert,M,Sweden
Eilif,M,Sweden
Eirik,M,Sweden
Eivind,M,Sweden
Eje,M,Sweden
Ejlert,M,Sweden
Ejolf,M,Sweden
Ejnar,M,Sweden
Ejvald,M,Sweden
Ejvar,M,Sweden
Ejvind,M,Sweden
Elert,M,Sweden
Elf,M,Sweden
Ellert,M,Sweden
Elling,M,Sweden
Elmar,M,Sweden
Elof,M,Sweden
Elon,M,Sweden
Elov,M,Sweden
Elver,M,Sweden
Elving,M,Sweden
Elvir,M,Sweden
Embert,M,Sweden
Emrik,M,Sweden
Emund,M,Sweden
Enar,M,Sweden
Eneval,M,Sweden
Engelbrekt,M,Sweden
Enok,M,Sweden
Erengils,M,Sweden
Erhard,M,Sweden
Ernfrid,M,Sweden
Esse,M,Sweden
Esten,M,Sweden
Evind,M,Sweden
Ewert,M,Sweden
Eylif,M,Sweden
Eyvind,M,Sweden
Fabbe,M,Sweden
Fabi,M,Sweden
Fade,M,Sweden
Fale,M,Sweden
Fastbjörn,M,Sweden
Faste,M,Sweden
Ficke,M,Sweden
Figge,M,Sweden
Fingal,M,Sweden
Finnvid,M,Sweden
Fjalar,M,Sweden
Fjodor,M,Sweden
Flemming,M,Sweden
Franciskus,M,Sweden
Frasse,M,Sweden
Fredbjörn,M,Sweden
Frej,M,Sweden
Frejvid,M,Sweden
Frenne,M,Sweden
Fride,M,Sweden
Fridleif,M,Sweden
Fridolf,M,Sweden
Friman,M,Sweden
Fritiof,M,Sweden
Fritjof,M,Sweden
Fritjolf,M,Sweden
Frits,M,Sweden
Frode,M,Sweden
Froste,M,Sweden
Frände,M,Sweden
Frö,M,Sweden
Frösten,M,Sweden
Fyr,M,Sweden
Gandalf,M,Sweden
Gerald,M,Sweden
Gerd,M,Sweden
Germund,M,Sweden
Gerton,M,Sweden
Gilius,M,Sweden
Gisle,M,Sweden
Godfrid,M,Sweden
Godhard,M,Sweden
Gotthard,M,Sweden
Gottskalk,M,Sweden
Gregers,M,Sweden
Grels,M,Sweden
Grim,M,Sweden
Gudbrand,M,Sweden
Gude,M,Sweden
Gudmar,M,Sweden
Gudmund,M,Sweden
Gullbrand,M,Sweden
Gulle,M,Sweden
Gullik,M,Sweden
Gumme,M,Sweden
Gunbjörn,M,Sweden
Gunde,M,Sweden
Gunder,M,Sweden
Gunne,M,Sweden
Gunno,M,Sweden
Gunnvald,M,Sweden
Gunvald,M,Sweden
Gurra,M,Sweden
Gusten,M,Sweden
Gusti,M,Sweden
Guttorm,M,Sweden
Götar,M,Sweden
Göthe,M,Sweden
Götmar,M,Sweden
Habord,M,Sweden
Hadar,M,Sweden
Hakon,M,Sweden
Hakvin,M,Sweden
Haldo,M,Sweden
Haldor,M,Sweden
Halle,M,Sweden
Hallvor,M,Sweden
Halsten,M,Sweden
Halvar,M,Sweden
Halvard,M,Sweden
Halvor,M,Sweden
Hammen,M,Sweden
Hanny,M,Sweden
HansWolfgang,M,Sweden
Hardy,M,Sweden
Hartman,M,Sweden
Hartvig,M,Sweden
Heimer,M,Sweden
Helle,M,Sweden
Hemming,M,Sweden
Henke,M,Sweden
Herlof,M,Sweden
Hermod,M,Sweden
Hieronymus,M,Sweden
Hilbert,M,Sweden
Hildebrand,M,Sweden
Hildemar,M,Sweden
Hildor,M,Sweden
Hilmer,M,Sweden
Holmger,M,Sweden
Holmsten,M,Sweden
Holsten,M,Sweden
Holmfast,M,Sweden
Hubertus,M,Sweden
Härje,M,Sweden
Idar,M,Sweden
Ingar,M,Sweden
Ingel,M,Sweden
Ingeman,M,Sweden
Ingemund,M,Sweden
Ingert,M,Sweden
Ingevald,M,Sweden
Ingjald,M,Sweden
Ingolf,M,Sweden
Ingvald,M,Sweden
Isai,M,Sweden
Istvan,M,Sweden
Jepp,M,Sweden
Jeppe,M,Sweden
Jesaja,M,Sweden
Joar,M,Sweden
Jocke,M,Sweden
Jockum,M,Sweden
Johannis,M,Sweden
Jonte,M,Sweden
Joppe,M,Sweden
Jordan,M,Sweden
Jost,M,Sweden
Jurgan,M,Sweden
Jussi,M,Sweden
Jösse,M,Sweden
Kaleb,M,Sweden
Karsten,M,Sweden
Kasten,M,Sweden
Kersten,M,Sweden
Kettil,M,Sweden
KjellÅke,M,Sweden
Kjellar,M,Sweden
Kjellbjörn,M,Sweden
Kjellmund,M,Sweden
Kjellvast,M,Sweden
Klasse,M,Sweden
Klemens,M,Sweden
Klement,M,Sweden
Kolbjörn,M,Sweden
Konny,M,Sweden
Kornelius,M,Sweden
Kristman,M,Sweden
Kuno,M,Sweden
Kåre,M,Sweden
Källar,M,Sweden
Källbjörn,M,Sweden
Källmund,M,Sweden
Källvast,M,Sweden
Lage,M,Sweden
Lambert,M,Sweden
Laurentius,M,Sweden
Lave,M,Sweden
Leander,M,Sweden
Lek,M,Sweden
Leonard,M,Sweden
Leonhard,M,Sweden
Leopold,M,Sweden
Levin,M,Sweden
Lindorm,M,Sweden
Linnar,M,Sweden
Lorentz,M,Sweden
Magne,M,Sweden
Majne,M,Sweden
Malkolm,M,Sweden
Mandor,M,Sweden
Manasse,M,Sweden
Manne,M,Sweden
Marius,M,Sweden
Maurits,M,Sweden
Melker,M,Sweden
Melkior,M,Sweden
Mickel,M,Sweden
Mickelin,M,Sweden
Mogens,M,Sweden
Mons,M,Sweden
Moritz,M,Sweden
Moses,M,Sweden
Muhamad,M,Sweden
Nanne,M,Sweden
Nannulf,M,Sweden
Napoleon,M,Sweden
Nathan,M,Sweden
Nille,M,Sweden
NilsArvid,M,Sweden
Nisse,M,Sweden
Njord,M,Sweden
Noak,M,Sweden
Odd,M,Sweden
Oddar,M,Sweden
Oden,M,Sweden
Olaus,M,Sweden
Ole,M,Sweden
Orm,M,Sweden
Orvar,M,Sweden
Ottar,M,Sweden
Palle,M,Sweden
Pelle,M,Sweden
PerOlov,M,Sweden
Percival,M,Sweden
Pius,M,Sweden
Povel,M,Sweden
Pål,M,Sweden
Påske,M,Sweden
Påvel,M,Sweden
Rafn,M,Sweden
Ragne,M,Sweden
Ral,M,Sweden
Ralf,M,Sweden
Ramin,M,Sweden
Raoul,M,Sweden
Ravn,M,Sweden
Reidar,M,Sweden
Reimer,M,Sweden
Reimund,M,Sweden
Reineke,M,Sweden
Reinhard,M,Sweden
Ricky,M,Sweden
Robban,M,Sweden
Rode,M,Sweden
Rodlef,M,Sweden
Rol,M,Sweden
Rolof,M,Sweden
Rudlef,M,Sweden
Runar,M,Sweden
Runfast,M,Sweden
Runo,M,Sweden
Runolf,M,Sweden
Saam,M,Sweden
Salmund,M,Sweden
Salomo,M,Sweden
Sasser,M,Sweden
Seger,M,Sweden
Selmer,M,Sweden
Seved,M,Sweden
Severin,M,Sweden
Sibbe,M,Sweden
Sibbjörn,M,Sweden
Siffer,M,Sweden
Sigbert,M,Sweden
Sigbjörn,M,Sweden
Sigge,M,Sweden
Sigismund,M,Sweden
Sigleif,M,Sweden
Signar,M,Sweden
Sigvald,M,Sweden
Sigvid,M,Sweden
Sillen,M,Sweden
Silvert,M,Sweden
Sivar,M,Sweden
Sivard,M,Sweden
Siver,M,Sweden
Sjunne,M,Sweden
Snorre,M,Sweden
Steffe,M,Sweden
Stefanus,M,Sweden
Stellan,M,Sweden
Stenkil,M,Sweden
Stickan,M,Sweden
Styrbjörn,M,Sweden
Styrger,M,Sweden
Storbjörn,M,Sweden
Svante,M,Sweden
Svantepolk,M,Sweden
Svend,M,Sweden
Svenne,M,Sweden
Svenning,M,Sweden
SvenOlof,M,Sweden
SvenOlov,M,Sweden
Svente,M,Sweden
Sverker,M,Sweden
Sverkil,M,Sweden
Sverre,M,Sweden
Sylve,M,Sweden
Säve,M,Sweden
Sölve,M,Sweden
Teofilus,M,Sweden
Terje,M,Sweden
Theo,M,Sweden
Thorsten,M,Sweden
Tiburtius,M,Sweden
Tideman,M,Sweden
Timoteus,M,Sweden
Tjelvar,M,Sweden
Tol,M,Sweden
Tolf,M,Sweden
Toralf,M,Sweden
Torbern,M,Sweden
Torfinn,M,Sweden
Torger,M,Sweden
Torgils,M,Sweden
Torlef,M,Sweden
Torleif,M,Sweden
Torkettil,M,Sweden
Torolf,M,Sweden
Torulf,M,Sweden
Torvar,M,Sweden
Toste,M,Sweden
Trond,M,Sweden
Trotte,M,Sweden
Truls,M,Sweden
Tycho,M,Sweden
Tyke,M,Sweden
Tyko,M,Sweden
Tynnes,M,Sweden
Tyr,M,Sweden
Tyrgils,M,Sweden
Tönnes,M,Sweden
Törje,M,Sweden
Ubbe,M,Sweden
Udalricus,M,Sweden
Udd,M,Sweden
Ulv,M,Sweden
Une,M,Sweden
Valle,M,Sweden
Vally,M,Sweden
Veine,M,Sweden
Vibjörn,M,Sweden
Vidar,M,Sweden
Vifast,M,Sweden
Viggo,M,Sweden
Vilgot,M,Sweden
Ville,M,Sweden
Villem,M,Sweden
Villiam,M,Sweden
Villum,M,Sweden
Vilmar,M,Sweden
Vima,M,Sweden
Volckert,M,Sweden
Vollemar,M,Sweden
Volmar,M,Sweden
Volter,M,Sweden
Willum,M,Sweden
Yngvar,M,Sweden
YngveFrej,M,Sweden
Ynzve,M,Sweden
Yrjö,M,Sweden
Åbjörn,M,Sweden
Åge,M,Sweden
Åhl,M,Sweden
Åsbjörn,M,Sweden
Åse,M,Sweden
Åsle,M,Sweden
Åsmund,M,Sweden
Åsvid,M,Sweden
Ödger,M,Sweden
Öjar,M,Sweden
Öjvind,M,Sweden
Aagot,F,Sweden
Adalberta,F,Sweden
Adéle,F,Sweden
Adèle,F,Sweden
Adolfina,F,Sweden
Alfa,F,Sweden
Alfhilda,F,Sweden
Alfrid,F,Sweden
Alli,F,Sweden
Alvi,F,Sweden
Amborg,F,Sweden
Amelie,F,Sweden
Andrietta,F,Sweden
Angelika,F,Sweden
AnnBritt,F,Sweden
Annefrid,F,Sweden
Annelis,F,Sweden
Annetta,F,Sweden
Annevi,F,Sweden
Annida,F,Sweden
AnnKatarin,F,Sweden
AnnKatrin,F,Sweden
Annmari,F,Sweden
Annvor,F,Sweden
Ansa,F,Sweden
Antoinetta,F,Sweden
Antoinette,F,Sweden
Arla,F,Sweden
Arlaug,F,Sweden
Arna,F,Sweden
Arnborg,F,Sweden
Arnlaug,F,Sweden
Arvida,F,Sweden
Aslög,F,Sweden
Axelina,F,Sweden
Babsan,F,Sweden
Beate,F,Sweden
Beda,F,Sweden
Benedikta,F,Sweden
Beret,F,Sweden
Bereta,F,Sweden
Berita,F,Sweden
Bernhardina,F,Sweden
Birthe,F,Sweden
Björg,F,Sweden
Blenda,F,Sweden
Bolla,F,Sweden
Borghild,F,Sweden
Bothild,F,Sweden
Botil,F,Sweden
Botilda,F,Sweden
Botilla,F,Sweden
Britten,F,Sweden
BrittLouise,F,Sweden
BrittMarie,F,Sweden
Brynhild,F,Sweden
Bäret,F,Sweden
Börta,F,Sweden
Cajsa,F,Sweden
Caren,F,Sweden
Carro,F,Sweden
Cathrin,F,Sweden
Cathrine,F,Sweden
Catti,F,Sweden
Charlott,F,Sweden
Cicilia,F,Sweden
Cissi,F,Sweden
Clary,F,Sweden
Conny,F,Sweden
Constantia,F,Sweden
Daga,F,Sweden
Danuta,F,Sweden
De,F,Sweden
Del,F,Sweden
Disa,F,Sweden
Dordi,F,Sweden
Dorotéa,F,Sweden
Dorrit,F,Sweden
Dorthy,F,Sweden
Duveke,F,Sweden
Edvardina,F,Sweden
Eira,F,Sweden
Eja,F,Sweden
ElisabetCharlotte,F,Sweden
Elisiv,F,Sweden
Ellida,F,Sweden
Ellika,F,Sweden
Elvi,F,Sweden
Emanuella,F,Sweden
Emelia,F,Sweden
Emerentia,F,Sweden
Emilie,F,Sweden
Emily,F,Sweden
Engelborg,F,Sweden
Engla,F,Sweden
Eriana,F,Sweden
Erla,F,Sweden
Essy,F,Sweden
Ethel,F,Sweden
Eufrosyna,F,Sweden
Fia,F,Sweden
Fiken,F,Sweden
Florentina,F,Sweden
Franciska,F,Sweden
Freyja,F,Sweden
Frideborg,F,Sweden
Frigg,F,Sweden
Fylgia,F,Sweden
Gabrielle,F,Sweden
Gerborg,F,Sweden
Gertie,F,Sweden
Gesa,F,Sweden
Gitta,F,Sweden
Gittan,F,Sweden
Gitte,F,Sweden
Gottfrida,F,Sweden
Gotthild,F,Sweden
Gotty,F,Sweden
Gudborg,F,Sweden
Gudlög,F,Sweden
Gull,F,Sweden
Gullan,F,Sweden
Gullbritt,F,Sweden
Gulli,F,Sweden
Gullvi,F,Sweden
Gullvor,F,Sweden
Gunbritt,F,Sweden
Gunda,F,Sweden
Gunla,F,Sweden
Gunlög,F,Sweden
Gunnela,F,Sweden
Gunni,F,Sweden
Gunnil,F,Sweden
Gunnur,F,Sweden
Guru,F,Sweden
Gölin,F,Sweden
Görel,F,Sweden
Görvel,F,Sweden
Götilda,F,Sweden
Haldis,F,Sweden
Hamfrid,F,Sweden
Helfrid,F,Sweden
Helfrida,F,Sweden
Helmy,F,Sweden
Helny,F,Sweden
Helvig,F,Sweden
Herdis,F,Sweden
Hervor,F,Sweden
Hildeborg,F,Sweden
Hilla,F,Sweden
Hlíf,F,Sweden
Holmfrid,F,Sweden
Ilja,F,Sweden
Ingabritt,F,Sweden
Ingbritt,F,Sweden
Ingefrid,F,Sweden
Ingemo,F,Sweden
Ingiel,F,Sweden
Ingmari,F,Sweden
Ingmarie,F,Sweden
Ingvor,F,Sweden
Irmelin,F,Sweden
Irmgard,F,Sweden
Isabell,F,Sweden
Jadwiga,F,Sweden
Jakobina,F,Sweden
Jannika,F,Sweden
Jannike,F,Sweden
Jarla,F,Sweden
Jasmin,F,Sweden
Jonna,F,Sweden
Jorid,F,Sweden
Jorunn,F,Sweden
Kaja,F,Sweden
Kally,F,Sweden
Karna,F,Sweden
Karoline,F,Sweden
Katja,F,Sweden
Kersti,F,Sweden
Kerstina,F,Sweden
Khira,F,Sweden
Kitty,F,Sweden
Kjella,F,Sweden
Klary,F,Sweden
Konstantia,F,Sweden
Kornelia,F,Sweden
Krestin,F,Sweden
Laurentia,F,Sweden
Lene,F,Sweden
Lilja,F,Sweden
Lill,F,Sweden
Lind,F,Sweden
Linette,F,Sweden
Lisbeta,F,Sweden
Lise,F,Sweden
Lisen,F,Sweden
Lisette,F,Sweden
Lotten,F,Sweden
Lova,F,Sweden
Lukretia,F,Sweden
Maggan,F,Sweden
Magna,F,Sweden
Magnhild,F,Sweden
Magnilla,F,Sweden
Mait,F,Sweden
Majlis,F,Sweden
Majny,F,Sweden
Majsan,F,Sweden
Majvi,F,Sweden
Majvor,F,Sweden
Manda,F,Sweden
Maren,F,Sweden
Mareta,F,Sweden
Margreta,F,Sweden
Marielle,F,Sweden
Mariette,F,Sweden
Marna,F,Sweden
Mektild,F,Sweden
Meta,F,Sweden
Metta,F,Sweden
Mette,F,Sweden
Mimmi,F,Sweden
Myran,F,Sweden
Märet,F,Sweden
Märit,F,Sweden
Nanny,F,Sweden
Nea,F,Sweden
Nemi,F,Sweden
Nikolina,F,Sweden
Ninni,F,Sweden
Odila,F,Sweden
Olena,F,Sweden
Olöf,F,Sweden
Oskara,F,Sweden
Ottiliana,F,Sweden
Palita,F,Sweden
Pippi,F,Sweden
Plura,F,Sweden
Ragnborg,F,Sweden
Ragnfrid,F,Sweden
Ragni,F,Sweden
Ragnila,F,Sweden
Ragnvi,F,Sweden
Ragnvor,F,Sweden
Ramborg,F,Sweden
Ramfrid,F,Sweden
Reidun,F,Sweden
Risa,F,Sweden
Rose,F,Sweden
Rosemari,F,Sweden
Rosita,F,Sweden
Runa,F,Sweden
Sannfrid,F,Sweden
Sanny,F,Sweden
Seborg,F,Sweden
Selina,F,Sweden
Serafia,F,Sweden
Sestrid,F,Sweden
Sia,F,Sweden
Sibylla,F,Sweden
Sigbritt,F,Sweden
Signhild,F,Sweden
Signild,F,Sweden
Signy,F,Sweden
Sigrun,F,Sweden
Sigvor,F,Sweden
Sigyn,F,Sweden
Silja,F,Sweden
Sissel,F,Sweden
Sissela,F,Sweden
Solbritt,F,Sweden
Stasia,F,Sweden
Sunniva,F,Sweden
Sussy,F,Sweden
Svenborg,F,Sweden
Sylvi,F,Sweden
Synnöve,F,Sweden
Syster,F,Sweden
Teresia,F,Sweden
Titti,F,Sweden
Tolla,F,Sweden
Tona,F,Sweden
Torborg,F,Sweden
Tordis,F,Sweden
Torfrid,F,Sweden
Torgun,F,Sweden
Torhild,F,Sweden
Toril,F,Sweden
Torild,F,Sweden
Torun,F,Sweden
Torvi,F,Sweden
Trina,F,Sweden
Turid,F,Sweden
Tuve,F,Sweden
Tyra,F,Sweden
Tyre,F,Sweden
Tyrvi,F,Sweden
Una,F,Sweden
Unn,F,Sweden
Unni,F,Sweden
Valdis,F,Sweden
Valerie,F,Sweden
Vanda,F,Sweden
Vanja,F,Sweden
Vasti,F,Sweden
Vega,F,Sweden
Vesta,F,Sweden
Vibeke,F,Sweden
Viran,F,Sweden
Viva,F,Sweden
Vivan,F,Sweden
Viviann,F,Sweden
Yrsa,F,Sweden
Zandra,F,Sweden
Zofia,F,Sweden
Ågot,F,Sweden
Åshild,F,Sweden
Åslög,F,Sweden
Ärngunna,F,Sweden
Ödgärd,F,Sweden
Ödgun,F,Sweden
Öllegård,F,Sweden
Male,M,Poland
Adaś,M,Poland
Adek,M,Poland
Albercik,M,Poland
Aleksander,M,Poland
Alek,M,Poland
Aleksy,M,Poland
Ambroży,M,Poland
Ambrożyk,M,Poland
Tolek,M,Poland
Anatole,M,Poland
Andrzejek,M,Poland
Anioł,M,Poland
Antek,M,Poland
Anzelm,M,Poland
Apoloniusz,M,Poland
Polek,M,Poland
Apollonius,M,Poland
Arkadiusz,M,Poland
Arcadius,M,Poland
Arkady,M,Poland
Arni,M,Poland
Artek,M,Poland
August,M,Poland
Gustek,M,Poland
Augustus,M,Poland
Augustyn,M,Poland
Augustine,M,Poland
Bartłomiej,M,Poland
Bartek,M,Poland
Bartholomew,M,Poland
Bartosz,M,Poland
Bart,M,Poland
Bazyli,M,Poland
Benedykt,M,Poland
Błażej,M,Poland
Błażek,M,Poland
Blase,M,Poland
Bodek,M,Poland
bog,M,Poland
Bogumił,M,Poland
Boguś,M,Poland
Bogumir,M,Poland
Bogusław,M,Poland
Bolesław,M,Poland
Bolek,M,Poland
Boleslaus,M,Poland
Bonifacy,M,Poland
Borys,M,Poland
Borysek,M,Poland
Borysław,M,Poland
Boleczek,M,Poland
Bożidar,M,Poland
boži,M,Poland
Bożimir,M,Poland
Bronisław,M,Poland
Bronek,M,Poland
Bronislaus,M,Poland
Brunon,M,Poland
Budzisław,M,Poland
Celestine,M,Poland
Cezary,M,Poland
Czarek,M,Poland
Chrystian,M,Poland
Chwalibóg,M,Poland
Chwalimir,M,Poland
Cyprianek,M,Poland
Cyryl,M,Poland
Czesław,M,Poland
Czesiek,M,Poland
Ceslaus,M,Poland
Damianek,M,Poland
Danielek,M,Poland
Dariusz,M,Poland
Darek,M,Poland
Dawidek,M,Poland
Dekster,M,Poland
Deks,M,Poland
Dexter,M,Poland
Denisek,M,Poland
Dionizy,M,Poland
Dionek,M,Poland
Dobiesław,M,Poland
dob,M,Poland
Dobrogost,M,Poland
dobro,M,Poland
Dobrosław,M,Poland
Domek,M,Poland
Donek,M,Poland
Donatus,M,Poland
Dymitr,M,Poland
Dymek,M,Poland
Edek,M,Poland
Eliasz,M,Poland
Emilek,M,Poland
Emile,M,Poland
Ernest,M,Poland
Eryk,M,Poland
Eryczek,M,Poland
Eugeniusz,M,Poland
Genek,M,Poland
Eugene,M,Poland
Fabianek,M,Poland
Felicjan,M,Poland
Felician,M,Poland
Feliks,M,Poland
Felek,M,Poland
Felix,M,Poland
Ferdynand,M,Poland
Ferdek,M,Poland
Florentyn,M,Poland
Florek,M,Poland
Fortunat,M,Poland
Fortunatus,M,Poland
Franciszek,M,Poland
Franek,M,Poland
Fryderyk,M,Poland
Fredyk,M,Poland
Gabryś,M,Poland
Gaj,M,Poland
Gaius,M,Poland
Gaweł,M,Poland
Gallus,M,Poland
Gerardzik,M,Poland
Gerwazy,M,Poland
Gervase,M,Poland
Ginter,M,Poland
Gintek,M,Poland
Godzisław,M,Poland
Godek,M,Poland
Gościsław,M,Poland
Grzegorz,M,Poland
Grzesiek,M,Poland
Gregory,M,Poland
Grodzisław,M,Poland
Gustaw,M,Poland
Gustave,M,Poland
Gwalbert,M,Poland
Gualbert,M,Poland
Hanusz,M,Poland
Hanuszek,M,Poland
Heniek,M,Poland
Herbercik,M,Poland
Hieronim,M,Poland
Hirek,M,Poland
Jerome,M,Poland
Hipolit,M,Poland
Hipcio,M,Poland
Hippolytus,M,Poland
Honor,M,Poland
Horacy,M,Poland
Horuś,M,Poland
Hubercik,M,Poland
Huguś,M,Poland
Idzi,M,Poland
Dzidek,M,Poland
Ignacy,M,Poland
Ignacek,M,Poland
Ignatius,M,Poland
Igorek,M,Poland
Inocenty,M,Poland
Ireneusz,M,Poland
Irek,M,Poland
Iwanek,M,Poland
Iwo,M,Poland
Iwek,M,Poland
Iwon,M,Poland
Izajasz,M,Poland
Izydor,M,Poland
Izydorek,M,Poland
Jacek,M,Poland
Jacuś,M,Poland
Jakub,M,Poland
Kuba,M,Poland
Janek,M,Poland
Janusz,M,Poland
Jaromir,M,Poland
Jarek,M,Poland
Jaropełk,M,Poland
Yaropolk,M,Poland
Jarosław,M,Poland
Jaroslav,M,Poland
Jurek,M,Poland
Jędrzej,M,Poland
Jędrek,M,Poland
Joachinek,M,Poland
Jozafat,M,Poland
Josephat,M,Poland
Józef,M,Poland
Józek,M,Poland
Józefat,M,Poland
Julek,M,Poland
Juliusz,M,Poland
Jules,M,Poland
Juri,M,Poland
Justyś,M,Poland
Kacper,M,Poland
Kasparek,M,Poland
Kajetan,M,Poland
Kajtek,M,Poland
Cajetan,M,Poland
Kamilek,M,Poland
Camillus,M,Poland
Kanimir,M,Poland
Karol,M,Poland
Karolek,M,Poland
Kazimierz,M,Poland
Kazek,M,Poland
Klaudiusz,M,Poland
Klimek,M,Poland
Clement,M,Poland
Kondrat,M,Poland
Konradek,M,Poland
Konstanty,M,Poland
Kostek,M,Poland
Konstantyn,M,Poland
Korneli,M,Poland
Korneliusz,M,Poland
Cosmo,M,Poland
Kryspyn,M,Poland
Krystian,M,Poland
Krystek,M,Poland
Krystyn,M,Poland
Christinus,M,Poland
Krzesisław,M,Poland
Krzysztof,M,Poland
Krzyś,M,Poland
Ksawery,M,Poland
Ksawerek,M,Poland
Kwiatosław,M,Poland
kviat,M,Poland
Laurencjusz,M,Poland
Lorko,M,Poland
Lech,M,Poland
Leszek,M,Poland
lech,M,Poland
Lechosław,M,Poland
Leonek,M,Poland
Leon,M,Poland
Leokadiusz,M,Poland
Leocadius,M,Poland
Poldek,M,Poland
Lesław,M,Poland
contracted,M,Poland
Lescio,M,Poland
cf,M,Poland
Lew,M,Poland
Longin,M,Poland
Lubomił,M,Poland
lubo,M,Poland
Lubomir,M,Poland
Luborad,M,Poland
Lubosław,M,Poland
Lucjan,M,Poland
Lucek,M,Poland
Ludomił,M,Poland
ludo,M,Poland
Ludomir,M,Poland
Ludek,M,Poland
Ludwik,M,Poland
Łukasz,M,Poland
Łukaszek,M,Poland
Maciek,M,Poland
Matthias,M,Poland
Makary,M,Poland
Makarek,M,Poland
Macarius,M,Poland
Maksymilian,M,Poland
Maks,M,Poland
Malachiasz,M,Poland
Malachi,M,Poland
Marcelek,M,Poland
Marcinek,M,Poland
Mareczek,M,Poland
Marianek,M,Poland
Mariusz,M,Poland
